App,Feature Id,Feature Title,Feature Description,Release Date
Zoom,Feature_00315,Enhanced GIF control,"When viewing a sent GIF image in a chat or channel, there will be the option to pause/play the GIF.",2022-12-20
Zoom,Feature_00316,Increased member limit for public channels to 50k,"The limit of members in a public Team Chat channel can be increased to 50,000 per channel. Currently, the limit is 15,000 per channel. This feature must be enabled by Zoom and your account must be provisioned in the US01 cluster.",2022-12-20
Zoom,Feature_00317,Spell check for Mail Client,The Zoom Mail Client can utilize the system’s built-in spell checking functionality to check emails you draft in the client.,2022-12-20
Zoom,Feature_00318,Support for more than 1000 imported contacts,"When contacts are uploaded by admins, these contacts are found by using the search bar or phone dialer. Searching contacts supports as many contacts as were uploaded. Previously, only up to 1000 imported contacts were searchable.",2022-12-20
Zoom,Feature_00319,Display end-of-call experience feedback survey,"Account owners and admins can display a thumbs up/down survey at the end of each call. If participants respond with thumbs down, they can provide additional information about what went wrong. This feature must be enabled by Zoom.",2022-12-20
Zoom,Feature_00320,Show variables in active engagements,"When configuring variables, account owners and admins can enable an option to display the variable in the Zoom desktop client. If enabled, the variable will display in the inbound notification and the Profile or Engagement tab during active engagements. This feature must be enabled by Zoom.",2022-12-20
Zoom,Feature_00321,Enhancements to engagement sidebar,"If the agent was invited to an engagement through transfer or conference, it will appear in the Conference section while the engagement is being handled by the assigned agent. Previously, all active engagements appeared in the Active section for invitees.",2022-12-20
Zoom,Feature_00322,Invite another user to a video engagement,Agents can invite another contact center user to the active video engagement.,2022-12-20
Zoom,Feature_00323,Monitor video engagements,"Supervisors can use the Active engagements tab to view active video engagements. When viewing a video engagement, all other parties in the video engagement will not be aware the supervisor is viewing.",2022-12-20
Zoom,Feature_00324,Change agents status,Supervisors can manually change the status of an agent and add a Not Ready reason by using the Teams page in the Zoom desktop client. Agents will receive a notification when their status is changed by a supervisor.,2022-12-20
Zoom,Feature_00325,Enhancements to engagement information in Zoom desktop client,There are several enhancements to engagement information displayed in the Zoom desktop client: Agents can view additional details of global custom variables displayed during an engagement. Custom global variables are now displayed in a dedicated section of the engagement tab. Agents can click URLs to launch them in a web browser if the URL link is provided in a variable.,2022-12-20
Zoom,Feature_00326,Hold/un-hold support for USB HID headsets,Agents can use supported USB HID headset to hold or un-hold voice engagements.,2022-12-20
Zoom,Feature_00327,Display caller ID name for inbound voice calls,"Agents will see the calling party’s caller ID name when receiving an inbound voice engagement or when another agent transfers a voice engagement to them. If the calling party doesn’t have a caller ID name, the matching address book entry will display.",2022-12-20
Zoom,Feature_00328,Transfer to flow,Agents can transfer a voice engagement to a flow so that the consumer can be provided with a flow experience before reaching another queue or agent.,2022-12-20
Zoom,Feature_00329,Invite another user to a voice engagement,"Agents can invite another user to the active voice engagement using Warm Conference. The user can be a Zoom Contact Center user or queue, Zoom Phone user, or external phone number. There can be a maximum of 10 participants in an active voice engagement.",2022-12-20
Zoom,Feature_00330,Barge or listen in on voice conference,Supervisors can barge or listen in on an active voice conference engagement. The assigned agent will be notified that the supervisor is barging or listening in on the engagement.,2022-12-20
Zoom,Feature_00331,View flow history,Supervisors can use the Active engagements table to see the relevant flows that engagements have been routed through.,2022-12-20
Zoom,Feature_00332,Enterprise Auto Update policies,"Zoom’s Enterprise Auto Update policies allow system administrators the ability to keep managed desktop client installations up to date in accordance with their own policies and preferences. These policies will afford administrators granular control over desktop client auto-update behavior and UI, giving them the ability to tailor the experience at a group level to meet the needs of a wide variety of user cohorts. The following policies are available with MSI, GPO, and PLIST deployments with version 5.10.6 or higher, as well as with Zoom Device Management (ZDM): AU2_EnableAutoUpdate, AU2_SetUpdateChannel, AU2_EnableShowZoomUpdates, AU2_EnableUpdateAvailableBanner, AU2_EnablePromptUpdateForAU2, AU2_EnableUpdateSuccessNotification, AU2_EnableManualUpdate, AU2_DeploySpecificVersion, AU2_SetUpdateSchedule, AU2_InstallAtIdleTime, AU2_SafeUpgradePeriod.",2022-11-28
Zoom,Feature_00333,Enhancements to Closed Captioning notifications,"When a participant enables closed captioning, they are prompted to select the speaking language that will be used in the meeting which will be applied for everyone. When the spoken language is changed, the participant will be asked to confirm speaking language before it is changed. The host and any user who has captions on are notified if speaking languages are changed. This requires desktop version 5.12.9 or higher.",2022-11-28
Zoom,Feature_00334,Enhancements to Translated Captioning notifications,"When a participant enables translated captions, they are prompted to select their speaking language (the language they will be speaking) and their translation language (the language in which they want to view closed captions). Additionally, all other participants in the meeting are prompted to select their speaking language, so that any participant who has translated captioning enabled can view captions accurately in their preferred language. This will not automatically turn on captions and translation for everyone; users must select speaking and translation languages in order to enable and view captions. This requires desktop version 5.12.9 or higher.",2022-11-28
Zoom,Feature_00335,Introducing: Zoom Mail and Calendar Clients,"Email and calendaring are centralized along with Meetings, Phone, and Team Chat when your email and calendar account is integrated with Zoom. The Zoom Mail Client allows users to access, manage, compose, and respond to emails directly from the Zoom desktop client. Integrating a calendar service allows users to schedule new meetings directly in their calendar with an associated Zoom meeting, check who has responded to the invite, and more easily join meetings on their calendar. Currently, Zoom supports the Zoom Mail Service, Google, and Office 365 for integrating with the client.",2022-11-10
Zoom,Feature_00336,Introducing: Zoom Mail and Calendar Service (Beta),"The Zoom Mail Service works seamlessly with Meetings, Phone and Team Chat, bringing all of your important communications and scheduling activities together, with the security of end-to-end encryption for emails sent directly between active Zoom Mail Service users. This is currently available for Zoom One Pro or Standard Pro accounts in the US or Canada. The Mail and Calendar Services use the Mail and Calendar Clients for the desktop app.",2022-11-10
Zoom,Feature_00337,Dutch language support,"The Zoom client now supports Dutch. By default, Zoom will match the operating system’s language if supported and users can manually select a language of their choice.",2022-11-07
Zoom,Feature_00338,Support for RelayState with SSO authentication,"Zoom SSO authentication protocols have been enhanced to provide the ability for deep linking within SSO responses, ensuring users are authenticated before joining a meeting or viewing a cloud recording, as well as automatically authenticating on the client when launching the application. This feature must be enabled by Zoom.",2022-11-07
Zoom,Feature_00339,Reorder desktop client tabs,"Desktop client users can adjust the order of product tabs on the desktop client, prioritizing the products they use the most. This can be done by dragging-and-dropping the tabs directly, or under the General tab of the client settings.",2022-11-07
Zoom,Feature_00340,Screen share preview,"When starting a share session, the sharer can hover their mouse near the floating toolbar and view a preview of the shared content other participants are seeing on their devices. This feature will not be immediately available, as it is dependent on a backend update currently scheduled for November 9, 2022.",2022-11-07
Zoom,Feature_00341,Enhanced participants list for multi-device users,"When a user pairs the Zoom desktop or mobile app with a local Zoom Room or Zoom for Home device and joins a meeting or webinar, the Participants list will display these redundant attendees grouped and nested to better convey these associations between users and devices.",2022-11-07
Zoom,Feature_00342,Enhanced formatting for in-meeting chat,"In-meeting chat is being enhanced to support more advanced forms of messaging, including in-line image previews, rich text formatting, screenshots, and message quoting. Messages can also be deleted after being sent.",2022-11-07
Zoom,Feature_00343,Support for up to 1000 participants in E2EE Meetings,"End-to-end encrypted meetings can support up to 1000 total participants. Previously, the maximum was 200 participants. Large Meeting add-on requirements still apply.",2022-11-07
Zoom,Feature_00344,Pair with Zoom Room and transfer a live meeting,"Pairing with a Zoom Room can also be initiated within the Zoom meeting window, facilitating easier transferring of that meeting to the local Zoom Room. Previously, you had to pair with a Zoom Room outside of an active meeting, before being able to transfer. This requires Zoom Room version 5.12.6 or higher.",2022-11-07
Zoom,Feature_00345,Enhanced Whiteboard menu,"The in-meeting menus have been updated, to more closely match the menus in the out-of-meeting whiteboard experience. This includes an improved right-click menu, additional editing options for shapes, and a zoom menu on mobile.",2022-11-07
Zoom,Feature_00346,Additional shapes,"Additional shapes are available for Whiteboard including more basic shapes, flowchart symbols, UML symbols, and equations.",2022-11-07
Zoom,Feature_00347,Follow along with presenter,"When collaborating on a Whiteboard during a live meeting, participants can request to follow a specific editor or request all others to follow them. When following, your view of the canvas is tied to their view of the canvas.",2022-11-07
Zoom,Feature_00348,Rich-text options for text objects,"In-meeting created text objects, sticky notes, and shapes can be more finely formatted with additional rich-text options, including bold, italics, underline, font size, bulleted and numbered lists, and more.",2022-11-07
Zoom,Feature_00349,Multiple admins for a chat channel,Channel owners can designate up to 50 admins to help manage a chat channel.,2022-11-07
Zoom,Feature_00350,Support for messages only visible to you,Some messages sent by Zoom Apps in Team Chat are marked Only visible to you. These messages are only visible to the specific user who triggered the actions because they are user-specific and not suitable for the wider audience.,2022-11-07
Zoom,Feature_00351,Scheduling a meeting through Zoom Team Chat,"Zoom Team Chat users can schedule meetings directly within a chat channel, which will automatically invite all members of that chat channel to the resulting calendar event. This feature currently only supports the Contacts and Calendar integration with Google and requires version 5.11.3 or higher.",2022-11-07
Zoom,Feature_00352,Virtual background and touch up appearance support for Video Messaging,"When sending a Video Message in Zoom Chat, the user’s previously selected virtual background and their touch up setting are applied to the video. An option to open virtual background and filter settings is provided for quick access. This feature is available for all accounts, and no longer must be enabled by Zoom. The device must support the virtual background type you want to utilize.",2022-11-07
Zoom,Feature_00353,Get Started section for new Team Chat users,New users interacting with Team Chat for the first time are provided with a getting started guide to help them onboard with using Zoom Team Chat more efficiently.,2022-11-07
Zoom,Feature_00354,Chat notifications for missed calls,"With the power pack license, receptionists can quickly send a chat message to a recipient that missed a call. The receptionist can enable a setting to determine if the note happens during or after a call. If leaving a phone number in the note, it can be clicked to be dialed directly from the chat.",2022-11-07
Zoom,Feature_00355,View and edit address book,"Agents can access and navigate the address book from the Zoom desktop client. They can also initiate outbound engagements from address book contacts, and edit contact attributes for active/closed engagements.",2022-11-07
Zoom,Feature_00356,Mirror video,Agents and consumers can mirror their video during a video engagement.,2022-11-07
Zoom,Feature_00357,Release engagements back to queue,Agents or supervisors in an active manually routed voice or video engagement can release engagement back to the queue if needed.,2022-11-07
Zoom,Feature_00358,Enhancement to voice call transferring,"When supervisors or agents transfer a voice call to another contact center user, they will be notified if the user is available. If the user isn’t available, they can transfer to a voicemail inbox accessible by the user (if applicable).",2022-11-07
Zoom,Feature_00359,Support for USB headsets,"Supervisors and agents can use supported USB headsets to mute/unmute, accept, or adjust the volume during video engagements.",2022-11-07
Zoom,Feature_00360,SMS from voice engagement,Agents or supervisors can click SMS in the Profile tab to easily start a new SMS engagement while in an active voice engagement.,2022-11-07
Zoom,Feature_00361,Profile Card enhancements,"Profile cards have been visually enhanced to better convey information about users and contacts. Work location (Office or Remote), location, and local time are spaced properly, even when fewer of those items are provided by the user. The location field supports hyperlinks. The email address field on the Contact tab of the Profile Card now displays a copy to clipboard button on hover. A reminder that profile cards can be viewed in meetings. You can also see them in Zoom Team Chat by hovering over a user’s profile photo or @ mention name.",2022-09-26
Zoom,Feature_00362,Support for Zoom Workspace Reservation,"Reserving desks or workspaces can be done directly in the Zoom desktop client and mobile app, in addition to the web portal and Zoom Rooms. This is available directly in the mobile app, while the desktop client utilizes the Workspace Reservation Zoom App, which is accessed through the Apps tab of the desktop client. The Workspace Reservation Zoom App must be approved for use by an admin before it can be installed and used.",2022-09-26
Zoom,Feature_00363,Additional MSI/PLIST/GPO/MDM options: Preset use of hide self view in meetings - HideSelfView,"Disabled by default, this option controls the use of the Hide Self View option. This option is currently available during meetings and webinars, but will include an additional out-of-meeting option in the client video settings.",2022-09-26
Zoom,Feature_00364,Additional MSI/PLIST/GPO/MDM options: User different proxy pre-detection method - PreproxyDetectPolicy,"This option controls the use of an admin-defined proxy pre-detection method, which can be faster for some PAC cases. If this option is not defined, the default Zoom proxy detection is used.",2022-09-26
Zoom,Feature_00365,Additional MSI/PLIST/GPO/MDM options: Allow older version to be installed - AllowDowngrade,"With this option enabled, a user or admin can bypass the default prevention of installing an older version of the desktop client. This is currently only supported on MSI deployments (with support for GPO coming soon)",2022-09-26
Zoom,Feature_00366,Sign language interpretation,"Meeting hosts can assign participants as sign language interpreters, interpreting one language into sign language in real-time. The host can assign interpreters when scheduling or during the meeting. These interpreters are displayed in a dedicated window, which can be repositioned and resized by the attendee choosing to view sign language interpretation. This requires version 5.11.3 or higher for desktop and 5.12.0 or higher for mobile. The host must be a Licensed user on a Business, Education, or Enterprise account, or Pro account with the Zoom Webinars add-on plan.",2022-09-26
Zoom,Feature_00367,Decline meeting invitation with message,"When the host of an active meeting invites a contact directly to join, the invitee can send a message when declining the invite, to provide context around the reason for declining. Some preset responses are provided by Zoom, but custom text can be used as well. The message will appear as a chat message in Zoom Team Chat for the person requesting you join.",2022-09-26
Zoom,Feature_00368,Enhanced in-meeting audio controls,"The desktop client settings for original sound, noise suppression, and other advanced audio controls have been updated to be clearer and easier to use. The in-meeting original sound toggle has been also enhanced to indicate the current status and effect when the toggle is clicked.",2022-09-26
Zoom,Feature_00369,Enhanced Self-view and Non-video participants controls,"The Hide Self View option in client settings is persistent across meetings, reducing the need to be set each meeting. Additionally, the Hide Self View and Hide Non-Video Participants options are included in the in-meeting View controls, for easier access.",2022-09-26
Zoom,Feature_00370,Schedule recurring meetings,"Users can schedule a recurring meeting from the desktop client, setting a specific recurrence pattern, just as they can in the scheduler in the web portal. This feature will not be immediately available for all users, as it is rolling out over time.",2022-09-26
Zoom,Feature_00371,Rich-text options for text and shapes,"Text objects, sticky notes, and shapes can be more finely formatted with additional rich-text options, including bold, italics, underline, font size, bulleted and numbered lists, and more.",2022-09-26
Zoom,Feature_00372,Set reminders for messages,"Zoom Team Chat users can improve their efficiency and responsiveness by setting configurable reminders for any Zoom Team Chat message. All messages with a reminder are easily accessible in a dedicated Reminders section at the top of the left Zoom Team Chat panel, joining the Mentions, Missed Calls, Bookmarks, and other sections. This can also be configured to not be displayed with the other options through client settings. This requires version 5.12.0 or higher.",2022-09-26
Zoom,Feature_00373,Virtual background and touch up appearance support for Video Messaging,"When sending a Video Message in Zoom Chat, the user’s previously selected virtual background and their touch up setting are applied to the video. An option to open virtual background and filter settings is provided for quick access. This feature must be enabled by Zoom and the device must support the virtual background type you want to utilize.",2022-09-26
Zoom,Feature_00374,Restrict who can add channel members,"When updating or editing a chat channel, the channel admin can choose to allow anyone in the channel to add new members, or they can restrict this ability to only channel owners and admins. If external users are allowed in the channel, they can also select which user types are allowed to add external members to the channel.",2022-09-26
Zoom,Feature_00375,Additional keyboard shortcuts for Zoom Team Chat,"To assist users with screen readers, several keyboard shortcuts are added to quickly bring the screen focus to commonly used areas of chat, including switching to the chat list, jumping to the most recent message, jumping to start of unread messages, and adding members to chat or channel.",2022-09-26
Zoom,Feature_00376,Request private channel access from channel and message links,"When a link to a private channel or message in a private channel is shared with a user that is not currently a member of that private channel, they can request access to join. The channel admin receives the request in that channel, and if approved, the requestor is notified of the approval.",2022-09-26
Zoom,Feature_00377,Enhanced link previews for chat message and channel links,"When a Zoom Team Chat message or channel is deeplinked in chat, the preview will provide additional information. Deeplinks to public channels provide channel type, name, and description info. Deeplinks to messages in public channels provide original sender name, date/time, and a short snippet of the message. Deeplinks to private channels and messages within are only provided if the user is already a member of that private channel.",2022-09-26
Zoom,Feature_00378,Add chatbots and chat apps to folders,"Chatbots and Zoom Chat apps from the marketplace can be sorted into chat folders. Previously, only chat contacts, group chats, and chat channels could be assigned to a folder. This must be enabled by Zoom.",2022-09-26
Zoom,Feature_00379,Video mail/video greeting virtual background,"If the feature is enabled by their admins, users can record a video greeting or video mail using a virtual background. The custom and Zoom-provided virtual backgrounds will be available for use, although custom backgrounds can only be uploaded via the web portal.",2022-09-26
Zoom,Feature_00380,Make outbound calls in Not Ready status,"Supervisors or agents can make outbound voice calls while in the Ready or Not Ready status. As a result, they will receive inbound engagement notifications while in the outbound call. Previously, they could only make outbound calls while in the Not Ready status.",2022-09-26
Zoom,Feature_00381,Upgrade voice or SMS to video,Account owners and admins can allow agents to upgrade an active voice or SMS engagement to video engagement.,2022-09-26
Zoom,Feature_00382,Launching a URL during inbound calls,Admins can change user settings to automatically launch a URL when they receive a voice call. They can also insert parameters to pass details about the consumer. This feature must be enabled by Zoom.,2022-09-26
Zoom,Feature_00383,Specify skills when transferring,"When agents transfer an engagement to a queue that contains an agent routing profile, they can specify the inputs required by the agent routing profile.",2022-09-26
Zoom,Feature_00384,Agent avatar in transfer window (voice),"When transferring a voice engagement, agents can see other agents’ contact center avatars. Agents’ contact center avatars are separate from their Zoom profile pictures and can be customized by admins.",2022-09-26
Zoom,Feature_00385,Enhancements to viewing recordings,"There are several enhancements to make it easier for admins, supervisors, and agents to view engagements that contain multiple recordings.",2022-09-26
Zoom,Feature_00386,Enhancements to internal calling from Zoom Contact Center to Zoom Phone,"When supervisors or agents make outbound calls or transfer calls to Zoom Phone users, the search results will display users’ profile pictures and presence statuses.",2022-09-26
Zoom,Feature_00387,Enhanced access to cloud recordings,"Cloud recordings can be more easily accessed and shared from the desktop client. Additionally, a notification will appear when a recording is finished processing.",2022-08-22
Zoom,Feature_00388,Support up to 25 custom languages for interpretation,"Up to 25 custom languages for interpretation can be used during a meeting or webinar. Previously, only up to 5 custom languages were supported. This option is only available if Enable language interpretation by default is enabled. This enhancement must be enabled by Zoom and requires client version 5.11.2 or higher.",2022-08-22
Zoom,Feature_00389,Broadcast mic audio to all breakout rooms,"Meeting hosts can broadcast their microphone audio to all breakout rooms in a meeting. Previously, only device audio could be shared to breakout rooms from the main session.",2022-08-22
Zoom,Feature_00390,Support for multi-language and translated captions in Webinars,"Zoom Webinars hosts can enable translated captions to support webinars with multiple different language speakers, allowing attendees to view captions in the language that best suits them. Additionally, automated captions in Webinars support additional languages in addition to English, which has been the only supported language thus far. Previously, these captioning features were only available for meetings. The Translated Captions feature is currently only available for Zoom One Business Plus and Zoom One Enterprise Plus accounts.",2022-08-22
Zoom,Feature_00391,Enhanced collaboration cursors,"In-meeting Whiteboard users will see fewer collaboration cursors, which are cursors labeled with the name of the participants controlling them, when collaborating with others on a Whiteboard. Inactive cursors will disappear until active again. Users can also enable and disable viewing all collaborator’s cursors when viewing a Whiteboard.",2022-08-22
Zoom,Feature_00392,Additional shapes and enhanced shape creation,"Additional shapes are available for the in-meeting Whiteboard experience, including pentagons, hexagons, octagons, hearts, arrows, clouds, and stars. Previously, these shapes could only be added through the out-of-meeting experience.",2022-08-22
Zoom,Feature_00393,Dark mode support for Whiteboard Dashboard,"The out-of-meeting Whiteboard Dashboard, accessed by clicking the Whiteboard tab in the client, follows the client’s light or dark theme.",2022-08-22
Zoom,Feature_00394,External users notice when composing messages in chats,Chats and channels that include external users will have enhanced labeling in the compose box to remind users that external contacts are present. The notification is clickable to provide more information regarding who can see messages in the chat or channel.,2022-08-22
Zoom,Feature_00395,Profile card for meeting hosts,"When users view an upcoming meeting in either the Home page or the Meetings tab, the meeting host’s name provides the host’s profile card on hover. An option to chat directly with the host is also provided next to their name. If the host is not already a contact, the option to add them as a contact is provided.",2022-08-22
Zoom,Feature_00396,Desk phone call control setting enhancement,"When pairing or unpairing a desk phone to the Zoom desktop client, users can see the pairing/unpairing in process, then click on the OK button to close the dialog box once the process is over.",2022-08-22
Zoom,Feature_00397,Restricted Calls/SMS hours and location,"If admins restrict calls and SMS for a location and/or during a time frame, users will be notified on their Zoom client that they are unable to send SMS and place calls during restricted hours/locations.",2022-08-22
Zoom,Feature_00398,Location sharing for Windows clients,"If admins enabled a policy to allow Windows clients to automatically share their locations, users will be notified in the Zoom app that their admins enabled this feature on their behalf under Location Permission.",2022-08-22
Zoom,Feature_00399,Enhancements to external voice calling,"Account owners and admins can enable supervisors and agents to make outbound calls and transfer calls by entering a name for contact matching. The system matches the name to the Zoom Contact Center address book and locates the PSTN number for the contact. The system displays matches for contacts containing a phone number, the supervisors and agents can select the correct contact and number combination. If a matching name does not include a phone number, then they don’t display as a match.",2022-08-22
Zoom,Feature_00400,Enhancements to internal calling from Zoom Contact Center to Zoom Phone,"Account owners and admins can enable supervisors and agents to make outbound calls and transfer calls by entering a name for contact matching. The system matches the name to the account’s Zoom Phone Contacts and locates matches for the contact. The system displays matches for contacts containing an extension or phone number, then supervisors and agents can select the correct contact and number combination. If a matching name does not include an extension or phone number, then they don’t display as a match.",2022-08-22
Zoom,Feature_00401,Selectively assign engagements,"When auto routing is disabled for a queue, agents and supervisors can selectively assign active voice and video engagements to themselves. Supervisors can also assign engagements to other agents in queue.",2022-08-22
Zoom,Feature_00402,Support for USB headsets,"Supervisors and agents can use supported USB headsets to mute/unmute, accept/decline, or adjust the volume. This is only supported for voice engagements.",2022-08-22
Zoom,Feature_00403,Share file in chat during video engagement,"If enabled by an admin, agents and consumers can share files in chat during an active video engagement.",2022-08-22
Zoom,Feature_00404,View engagements waiting for callback,Supervisors and agents can view voice calls that are waiting for a callback. These engagements are labeled with the Callback status in the live engagements tab. This feature must be enabled by Zoom.,2022-08-22
Zoom,Feature_00405,Preview message history in chat notifications,"When supervisors or agents receive a notification for a new or transferred chat engagement, they can preview the previous conversation before accepting the engagement so they have context of the conversation before it starts.",2022-08-22
Zoom,Feature_00406,Enhancements to engagement monitoring,"There are several enhancements to related to monitoring: (1) When supervisors barge or takeover an active engagement, the existing agent in the engagement will see a notification. (2) When supervisors barge into an active engagement, they can easily downgrade to viewing (for chat), or listening/whispering (for voice). (3) When a supervisor uses monitoring, their contact center status will not be automatically changed.",2022-08-22
Zoom,Feature_00407,Agent avatar in transfer window (chat and SMS),"When transferring a chat or SMS engagement, agents can see other agents’ contact center avatars. Agents’ contact center avatars are separate from their Zoom profile pictures and can be customized by admins.",2022-08-22
Zoom,Feature_00408,Enhancements to filtering and sorting agents,"Supervisors can filter the My Agents table by agent status, queue, or name. They can also sort the table by name, status, or duration.",2022-08-22
Zoom,Feature_00409,Enhancement to consumer experience,The consumer video experience has been improved so that they can resize the Waiting Room video during video engagements.,2022-08-22
Zoom,Feature_00410,Enhanced in-client app approval,"Admins approving an app in the client can more precisely approve apps, either for the entire account or for specific users and/or user groups.",2022-08-22
Zoom,Feature_00411,Indonesian language support,"The Zoom client now supports Indonesian. By default, Zoom will match the operating system’s language if supported and users can manually select a language of their choice.",2022-07-18
Zoom,Feature_00412,Additional MSI/PLIST/GPO/MDM options: Disable in-meeting use of Zoom Whiteboard - DisableInMeetingWhiteBoard,"Disabled by default, this option disables the ability to use the Zoom Whiteboard feature during a meeting.",2022-07-18
Zoom,Feature_00413,Support for preventing external users from saving in-meeting/webinar chats,"Account owners and admins can choose to only allow users in their account to save chats from meetings and/or webinars. This option is available at the account, group, and user levels, and can be locked at the account or group level. This feature requires client version 5.11.3 or higher.",2022-07-18
Zoom,Feature_00414,Speaker attribution included in downloaded transcript,"Downloaded transcript records will include the speaker’s name, as well as timestamps, when saved locally.",2022-07-18
Zoom,Feature_00415,Support for Zoom Whiteboard in Webinars,Hosts can launch and collaborate on Zoom Whiteboards within Zoom Webinars.,2022-07-18
Zoom,Feature_00416,Host control of in-meeting Whiteboard access,"Meeting hosts can adjust the behavior of who can begin sharing a Whiteboard in a meeting (host only or all participants), as well as who can interrupt a participant's Whiteboard (host only or all participants).",2022-07-18
Zoom,Feature_00417,Default titles for Whiteboards created in-meeting,New Whiteboards created in a meeting use the meeting’s name as the default name of the project. The name can be edited in-meeting or afterwards as needed.,2022-07-18
Zoom,Feature_00418,In-meeting Pan tool,"The in-meeting Whiteboard experience includes a pan tool, allowing the host to move the canvas freely without unintentionally selecting and moving objects.",2022-07-18
Zoom,Feature_00419,Move Whiteboard to trash in meetings,"If a Whiteboard project is no longer needed, it can be moved to the Trash during a meeting.",2022-07-18
Zoom,Feature_00420,Object and group rotation,"Objects, or groups of objects, can be rotated during an in-meeting Whiteboard session. After clicking on the rotate icon, the option rotates, snapping to the nearest 15° increment. Holding the Shift key allows free rotation without snapping.",2022-07-18
Zoom,Feature_00421,Receive SMS short codes,Users with SMS enabled can receive SMS messages from short codes. Short codes are special short-digit phone numbers typically used for ordering services or sending two-factor authentication codes.,2022-07-18
Zoom,Feature_00422,Mark voicemail as unread,Users can mark voicemails as unread and flag them for follow up. Unread voicemails can be filtered as all or follow up.,2022-07-18
Zoom,Feature_00423,Internal calling between Zoom Phone to Zoom Contact Center,Calls from Zoom Phone to Zoom Contact Center route directly to one another for best call quality and will not incur charges as an outbound Zoom Phone call. Note: PSTN calls forwarded or transferred from Zoom Phone to Zoom Contact Center may continue to incur charges as an inbound Zoom Contact Center call. This can be useful for use cases where calls are routed from a Zoom Phone auto receptionist or user to a Zoom Contact Center flow. Agents can also transfer a contact center voice call to a Zoom Phone user by entering their extension number.,2022-07-18
Zoom,Feature_00424,Update Zoom presence status based on contact center status,"Agents’ Zoom presence will be automatically set based on their contact center status. For example, if an agent is in the Occupied status while in a video engagement, their Zoom presence status will be automatically set to In a Meeting.",2022-07-18
Zoom,Feature_00425,Enhancements to closed engagements tab,"Agents and supervisors are able to see all engagements which were assigned to them and closed, as well as engagements which were assigned to them but closed with another agent or supervisor. Additionally, queue supervisors can see all engagements which were closed and assigned to the agents in their queue as well as engagements which were assigned to an agent in their queue but were closed with another agent.",2022-07-18
Zoom,Feature_00426,Enhancements to active engagements tabs,"When viewing the active engagements tab, supervisors and agents can see the flow that the engagement went through. Additionally, the supervisor action buttons have moved to the ellipses icon (...) menu rather than having their own column area.",2022-07-18
Zoom,Feature_00427,Callback label for inbound notifications,"If a customer requests a callback and is routed to an agent, the inbound voice call notification will display Callback above the consumer’s phone number and display name.",2022-07-18
Zoom,Feature_00428,End of SMS or chat engagement experience,"Agents can set a disposition for closed SMS or chat engagements. Additionally, a new Messaging Wrap-up section has been added in the left-side panel for messaging engagements that are closed but awaiting a disposition.",2022-07-18
Zoom,Feature_00429,Share files in chat,Agents and consumers can share files in chat during an active web chat engagement.,2022-07-18
Zoom,Feature_00430,Enhancements to multi-tasking while on an active engagement,"When an agent is on an active engagement and switches to another tab in the Zoom desktop client, agents will see a banner that notifies them of the active engagement and allows them to mute/unmute their microphone.",2022-07-18
Zoom,Feature_00431,Set contact center ringtone,Agents can set a ringtone specifically for contact center inbound engagements to differentiate these from inbound Zoom Phone calls and Zoom Meeting invites.,2022-07-18
Zoom,Feature_00432,View profile cards in during meetings,"If allowed by account admins, users can view other participants' Zoom profile card from within a meeting. This also includes the addition of a participant’s local time as part of their profile card, to aid in coordinating time zones between users.",2022-06-20
Zoom,Feature_00433,Additional MSI/PLIST/GPO options: Set exact level of touch up appearance filter - SetFaceBeautyValue,"This policy, when used in conjunction with EnableFaceBeauty, allows admins to set the default level of the touch up appearance option. By default, this is set to 25%.",2022-06-20
Zoom,Feature_00434,Additional MSI/PLIST/GPO options: Set exact level of low-light adjustment - SetLightAdaptionManualValue,"This policy, when used in conjunction with EnableLightAdaption and EnableAutoLightAdaption, allows admins to set the default level of the low light adaptation option. If EnableFaceBeauty is enabled and EnableAutoLightAdaption is disabled, this policy will take effect. By default, this is set to 20%.",2022-06-20
Zoom,Feature_00435,Set video filters to be persistent for future meetings,"Users can choose a video filter, such as color filters, frames, and foreground effects, which can be set and applied to all future meetings. This can be adjusted as needed before and within a meeting.",2022-06-20
Zoom,Feature_00436,Meetings with Multiple Participants Share Content pre-enabled,Hosts can schedule meetings with the Multiple participants can share simultaneously option pre-enabled. This feature must be enabled by Zoom.,2022-06-20
Zoom,Feature_00437,Persistent Gallery view after pinning,"Participants in Gallery view are returned to Gallery view after pinning and unpinning a video, rather than switching to Speaker view after unpinning a video.",2022-06-20
Zoom,Feature_00438,Quicker enablement of gesture recognition,Gesture recognition can be quickly enabled and disabled during a meeting directly from the meeting toolbar.,2022-06-20
Zoom,Feature_00439,Video quality improvements,Client upload bitrate limitation introduced to reduce bandwidth consumption and achieve higher frame rate at certain video resolutions.,2022-06-20
Zoom,Feature_00440,Search breakout rooms,"Hosts and co-hosts are able to better manage breakout rooms with the ability to search for participants in breakout rooms by name, allowing them to quickly view, assign, or move participants between breakout rooms.",2022-06-20
